以,イ,もっ.て,もち,"by means of, because, in view of, compared with",以来(いらい): since; henceforth<br>以内(いない): within; inside of; less than<br>以前(いぜん): ago; since; before; previous<br>以下(いか): (1) not exceeding; and downward; ... and below (2) below (e.g. standard); under (e.g. a level) (3) the below-mentioned; the following; the rest<br>以後(いご): (1) after this; from now on; hereafter (2) thereafter; since (verb) (after -te form of verb); after (time); since (then)<br>以上(いじょう): (1) not less than; ... and more; ... and upwards (2) beyond ... (e.g. one's means); further (e.g. nothing further to say); more than ... (e.g. cannot pay more than that) (3) above-mentioned; foregoing (4) since ...; seeing that ... (5) this is all; that is the end; the end<br>以降(いこう): on and after; as from; hereafter; thereafter; since<br>以外(いがい): with the exception of; excepting<br>以て(もって): (1) with; by (2) by means of; because; in view of,4,4,126,丶: dot; tick or dot radical (no. 3)<br>人: person,5,人,9,2,ひと・にんべん・ひとやね,(none),象形 Pictographic,by means of,"""A man earns his living by means of the plow. I imagine a sweating man dragging a bronze-age """"ard"""" behind him as he plows his field himself, too poor to afford an ox.""",Mr T now makes a living by means of a plow/hoe and the sweat he puts into it.,1105,JLPT.N4 grade4 kanjifreq1-250
似,ジ,に.る、ひ.る,にた,similar,"類似(るいじ): (1) resemblance; similarity; analogous; quasi (2) to resemble; to be similar; to be alike<br>似通う(にかよう): to resemble closely<br>似合う(にあう): to suit; to match; to become; to be like<br>似る(にる): (1) to resemble; to look like; to take after (2) to be similar (in status, condition, etc.); to be close; to be alike; to be like<br>真似(まね): mimicry; imitation; behavior; behaviour; pretense; pretence<br>真似る(まねる): to mimic; to imitate",3,5,923,人: person<br>以: by means of; because; in view of; compared with,7,人,9,2,ひと・にんべん・ひとやね,(none),形声 Phonetic,similar,Mr. T finds that living by means of dragging a plow is similar to slavery.,A Mr T impersonator is becoming similarer (more like) by means of plastic surgery. The process is painful and his face is all bound up in bandages as the surgery heals.,1106,JLPT.N3 grade5 kanjifreq751-1000
併,ヘイ,あわ.せる,,"join, get together, unite, collective",合併(がっぺい): combination; union; amalgamation; consolidation; merger; coalition; fusion; annexation; affiliation; incorporation<br>併し乍ら(しかしながら): however; nevertheless,1,S,966,人: person<br>并: put together,8,人,9,2,ひと・にんべん・ひとやね,倂,形声 Phonetic,join,"Mr. T furiously works a puzzle in an attempt to join Mensa, the high-IQ society.",Why do I gotta join these two puzzle pieces? I ain´t got time for joining no jigsaw-jabba! Mr. T apparently gets a severe case of crankypants when doing puzzles.,1107,JLPT.N1 gradeS kanjifreq751-1000
瓦,ガ,かわら、ぐらむ,,"tile, gram",瓦(かわら): roof tile<br>瓦斯(ガス): gas<br>瓦(グラム): gram; gramme<br>煉瓦(れんが): brick,0,S,1850,丶: dot; tick or dot radical (no. 3),5,瓦,98,5,かわら,(none),象形 Pictographic,tile,"Horror scene: Hanging from the ceiling, a plough and fishhook dripping with blood down onto the tiled bathroom floor.","[true stroke order] First draw T for Tile, which then becomes I. Then draw an ´L´ fish hook with a dash in the middle to make a mediocre ´e´ that few can see.//ガ wa3 와 (wa).",1108,JLPT.N0 gradeS kanjifreq1501-2000 Kanji_Manufactured.Item
瓶,ビン,かめ,"へい, べ, ぺ","flower pot, bottle, vial, jar, jug, vat, urn",瓶(びん): bottle<br>瓶詰め(びんづめ): bottling; bottled<br>花瓶(かびん): (flower) vase,1,S,1528,并: put together<br>瓦: tile; gram,11,瓦,98,5,かわら,甁,形声 Phonetic,flower pot,A flower pot that has been dropped on the floor is like a puzzle of ceramic tiles to glue together.,To solve this puzzle all you need is to put the flower pot on top of the proper tile. (cue secrets tune from Zelda).,1109,JLPT.N1 gradeS kanjifreq1501-2000 Kanji_Manufactured.Item
宮,キュウ、グウ、ク、クウ,みや,"ぐ, み","Shinto shrine, constellations, palace, princess",宮殿(きゅうでん): palace<br>お宮(おみや): Shinto shrine,1,3,367,宀: shaped crown; katakana u radical (no. 40)<br>呂: spine; backbone,10,宀,40,3,うかんむり,(none),会意 Compound Ideographic,Shinto shrine,"""This Shinto shrine is built with human spines. Have you ever seen the ossuary in Sedlec, near Kutna Hora in Czech Republic ? It is a small church entirely decorated with human bones. Do a web search for """"sedlec ossuary"""", it´s quite a sight.""","""A friend of mine made up a rhyme for this one: """"house with a spine, Shinto shrine""""!""",1110,JLPT.N1 grade3 kanjifreq251-500 Kanji_Structure.Town.Building  Kanji_Human.Activities_Religion.Creed
営,エイ,いとな.む、いとな.み,,"occupation, camp, perform, build, conduct (business)",経営(けいえい): management; administration<br>運営(うんえい): management; administration; operation<br>営業(えいぎょう): business; trade; sales; operations<br>営む(いとなむ): to carry on (e.g. in ceremony); to run a business,2,5,303,"小: small, insignificant<br>冖: wa-shaped crown radical (no. 14)<br>呂: spine; backbone",12,火,86,4,ひ・ひへん・れっか・れんが,營,形声 Phonetic,occupation,The schoolhouse is the backbone of a foundation that will allow you to find a good occupation.,"""During the German occupation, this Nazi officer´s occupation was to manage schools that were requisitioned for training the children of the Aryan race to stand proud with an erect spine (mnemonic : """"the occupation´s spine schools""""). Kanji meanings : to manage, to conduct (business), and also """"barracks; camp; encapment"""". This story should help avoid confusion with post (#824) and employ (#1083). The military occupation theme hints to the secondary meaning, e.g. 営倉 """"detention barracks"""".""",1111,JLPT.N2 grade5 kanjifreq251-500 Kanji_Human.Activities_Money.Commerce
善,ゼン,よ.い、い.い、よ.く、よし.とする,"たる, よし","virtuous, good, goodness",改善(かいぜん): (1) betterment; improvement (2) kaizen (Japanese business philosophy of continuous improvement)<br>善(ぜん): good; goodness; right; virtue<br>親善(しんぜん): friendship<br>最善(さいぜん): the very best<br>善し悪し(よしあし): right or wrong; good or bad; merits or demerits; quality; suitability<br>善良(ぜんりょう): goodness; excellence; virtue,2,6,765,羊: sheep<br>口: mouth,12,口,30,3,くち・くちへん,(none),会意 Compound Ideographic,virtuous,"""Imagine a priest´s teaching: """"To achieve virtue one must first submit himself as a sheep to God´s flock, rejecting the horns of Satan and resisting the mouth of Hell.""","""To be virtuous, a good rule to follow is to put your sheepishness (discretion) over your horns (anger) before using your mouth. In other words, """"discretion is the better part of virtue"""".""",1112,JLPT.N2 grade6 kanjifreq751-1000 Kanji_Emotion.Sense_Judgement
膳,ゼン、セン,かしわ、すす.める、そな.える,"ぜ, よし","small low table, tray",膳(ぜん): (1) small dining table (usu. for a single person); serving tray (with legs) (2) meal; food; serving (3) counter for bowlfuls of rice; counter for pairs of chopsticks,0,S,2120,肉: meat<br>善: virtuous; good; goodness,16,肉,130,6,にく・にくづき,(none),形声 Phonetic,dining tray,Some people insist that the serving maids who bring in the dining trays are especially virtuous and never let any man touch their flesh.,The virtuous vegan will not touch this dining tray because it has had a piece of meat on it.,1113,JLPT.N0 gradeS kanjifreq2001-2500 Kanji_Manufactured.Item
年,ネン,とし,ね,year,"一昨年(おととし): year before last<br>毎年(まいねん): every year; yearly; annually<br>年月(ねんげつ): months and years<br>年間(ねんかん): year (period of)<br>来年(らいねん): next year<br>今年(ことし): this year<br>少年(しょうねん): boy; juvenile; young boy; youth; lad<br>年(とし): (1) year (2) many years (3) age (4) past one's prime; old age<br>年齢(ねんれい): age; years<br>青年(せいねん): youth; young man<br>年度(ねんど): (1) fiscal year (usu. April 1 to March 31 in Japan); financial year (2) academic year; school year (3) product year<br>年寄り(としより): (1) old people; the aged (2) sumo coaches<br>定年(ていねん): (1) retirement age (2) years of service in a military rank before eligibility for promotion<br>年代(ねんだい): age; era; period; date<br>中年(ちゅうねん): middle-age; middle age; midlife; one's middle years<br>学年(がくねん): year in school; grade in school<br>去年(きょねん): last year<br>晩年(ばんねん): (one's) last years<br>年中(ねんじゅう): (1) whole year; all year round; throughout the year (2) always; all the time (3) middle class (of a nursery school, etc.)<br>成年(せいねん): adult age; majority<br>万年筆(まんねんひつ): fountain pen<br>生年月日(せいねんがっぴ): birth date<br>年賀(ねんが): New Year's greetings; New Year's card<br>年生(ねんせい): pupil in ... year; student in ... year<br>青少年(せいしょうねん): youth; young person<br>元年(がんねん): first year (of a specific reign)<br>年号(ねんごう): name of an era; year number<br>再来年(さらいねん): year after next<br>年輪(ねんりん): annual tree ring<br>年長(ねんちょう): seniority<br>年頃(としごろ): (1) approximate age; apparent age (2) marriageable age (esp. of a woman); age of independence; age of adulthood (3) (after modifying phrase) appropriate age (to ...); old enough (to ...) (4) for some years<br>年鑑(ねんかん): yearbook; almanac; annual<br>同い年(おないどし): the same age<br>年(ねん): (1) year (e.g. AD) (2) counter for years",5,1,6,丿: katakana no radical (no. 4)<br>干: dry; parch,6,干,51,3,かん・いちじゅう・ほす・ひる・たてかん,(none),会意 Compound Ideographic,year,A horse wears a pair of sunglasses with one lens popped out after a particularly raucous celebration to ring in the New Year.,"A horse wears a monocle for New Years to appear dignified for the year of the horse. ――one lens = monocle, you will encounter this again in kanji like descend (#1308).",1114,JLPT.N5 Kanji_Time grade1 kanjifreq1-250
夜,ヤ,よ、よる,,"night, evening",夜(よる): evening; night<br>夜間(やかん): at night; nighttime<br>徹夜(てつや): all night; all-night vigil; sleepless night<br>夜中(よなか): midnight; dead of night<br>夜明け(よあけ): dawn; daybreak<br>今夜(こんや): this evening; tonight<br>深夜(しんや): late at night<br>日夜(にちや): day and night; always<br>夜更かし(よふかし): staying up late; keeping late hours; sitting up late at night; nighthawk<br>夜具(やぐ): bedding; bedclothes<br>夜更け(よふけ): late at night<br>夜行(やこう): walking around at night; night train; night travel<br>夜中(やちゅう): during the night; at night,4,2,487,亠: kettle lid radical (no. 8)<br>人: person<br>夕: evening,8,夕,36,3,ゆう・ゆうべ・た,(none),会意 Compound Ideographic,night,"""Actually, the lower-right primitive isn´t quite """"walking legs."""" It´s a little more like """"evening"""" with an extra stroke across it (look up the stroke order). So, it helps me to see this kanji for night as: evening plus an extra stroke representing the tuxedo tails to match the top hat which my special person is wearing out on the town...""","Here we have Mister T sleepwalking, wearing a top hat as if he was the ambassador of the night, walking, and walking and walking on his tired walking legs, until he drops (back into his bed).",1115,JLPT.N4 grade2 kanjifreq251-500 Kanji_Time
液,エキ,,,"fluid, liquid, juice, sap, secretion",血液(けつえき): blood<br>液体(えきたい): liquid; fluid<br>液(えき): liquid; fluid<br>溶液(ようえき): solution (liquid),2,5,1210,水: water<br>夜: night; evening,11,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,fluid,A wet dream........water fluid that comes out at night....,"I imagined some kind of liquid (water) that was discovered on another planet. It solidifes during the day, and becomes fluid only at night, in the absence of light. The question is, could any lifeforms thrive in there ?",1116,JLPT.N2 Kanji_Physical.Properties_Miscellaneous grade5 kanjifreq1001-1500
塚,チョウ,つか、-づか,"ずか, つ","hillock, mound",,1,S,869,土: soil; earth; ground; Turkey<br>冢: mound; hillock,12,土,32,3,つち・つちへん・どへん,塚,形声 Phonetic,hillock,There´s already King of the Hill. This is Queen of the Hillock. It´s Ms. Piggy sitting on top of a mound of soil in her crown.,The crowned sow (we met her in overpowering) is standing atop her little mound of earth - hillock - the undisputed champeen of all the pigsty.,1117,JLPT.N1 gradeS kanjifreq751-1000
幣,ヘイ,ぬさ,しで,"cash, bad habit, humble prefix, gift, Shinto offerings of cloth, rope, cut paper",紙幣(しへい): paper money; notes; bills<br>貨幣(かへい): money; currency; coinage,1,S,1803,敝: be worn-out; be dilapidated; be defeated<br>巾: towel; hanging scroll; width; cloth radical (no. 50),15,巾,50,3,はば・はばへん・きんべん,(none),形声 Phonetic,cash,A counterfeiter is using a shredder to shred a towel in order to print up some cash (he needs some rag paper) .,"""In order to create some cash, first you feed a towel through a shredder to get the raw materials. (""""Paper"""" money isn´t plain paper; it´s mostly linen.).""",1118,JLPT.N1 gradeS kanjifreq1501-2000 Kanji_Human.Activities_Money.Commerce
蔽,ヘイ、ヘツ、フツ,おお.う、おお.い,,"cover, shade, mantle, capsize, be ruined",,0,S,,艸: grass; plants; grass radical (no. 140)<br>敝: be worn-out; be dilapidated; be defeated,15,艸,140,6,くさ・くさかんむり,(none),形声 Phonetic,cover over,You cover over the shredder with flowers when the FBI comes a-knockin´.,The taskmaster arranges flowers to cover over the rags she makes us clean with.,1119,JLPT.N0 gradeS
弊,ヘイ,,,"abuse, evil, vice, breakage",,1,S,1750,敝: be worn-out; be dilapidated; be defeated<br>廾: twenty; 20; twenty or letter H radical (no. 55),15,廾,55,3,にじゅう・にじゅうあし・こまぬき,(none),形声 Phonetic,abuse,The Bush administration taskmasters hid their abuse of power by shredding documents as fast as they could using both hands....,"You’ve heard of Edward Scissor hands? Well this is Medward Shredder Hands. Instead of nicely trimming your shrubs, he uses his TWO SHREDDER equipped HANDS to ABUSE your plants by shredding them into wood chips.",1120,JLPT.N1 gradeS kanjifreq1501-2000
喚,カン,わめ.く,,"yell, cry, scream",,1,S,1120,口: mouth<br>奐: clear; bright,12,口,30,3,くち・くちへん,(none),形声 Phonetic,yell,Think yelp when you hear yell to help dinstinguish this from shout (1508). I think of the sounds that would come from the mouths of the 4 dogs if they were bound up together. I´m imagining lots of yelping.,"Yell? You mean, Old Yeller. Here, we see four St Bernard dogs all yelling for a chance to play a part in Old Yeller. They´re so loud that you have to bound them, and their mouths, up.",1121,JLPT.N1 gradeS kanjifreq1001-1500
換,カン,か.える、-か.える、か.わる,,"interchange, period, charge, change?","換える(かえる): (1) to replace (2) to exchange; to interchange (3) to substitute<br>乗換え(のりかえ): (1) transfer (trains, buses, etc.); connection; connexion (2) switching (stock) (3) chromosomal crossover; crossing over<br>交換(こうかん): exchange; interchange; switching; reciprocity; barter; substitution; replacement; clearing (of checks, cheques)<br>換算(かんさん): conversion (e.g. yen to dollars); change; exchange; translation (numerical)<br>換気(かんき): ventilation<br>乗り換える(のりかえる): (1) to transfer (trains); to change (bus, train) (2) to change one's mind; to move on to (e.g. a new love interest); to change methods; to change one's way of thinking<br>転換(てんかん): convert; divert",2,S,687,手: hand<br>奐: clear; bright,12,手,64,4,て・てへん,(none),形声 Phonetic,interchange,"After months of practice, you finally managed to teach a nice trick to your sled-pulling four bound up St. Bernard dogs: one snap of your fingers and they interchange their positions.","On the snap of your fingers, the four St. Bernard dogs bound up interchange places.",1122,JLPT.N2 gradeS kanjifreq501-750
融,ユウ,と.ける、と.かす,あきら,"dissolve, melt",金融(きんゆう): financing; credit transacting; loaning of money; circulation of money<br>融通(ゆうずう): (1) lending (money); finance (2) adaptability; versatility; flexibility; accommodation<br>融資(ゆうし): financing; loan,1,S,481,鬲: tripod<br>虫: insect; bug; temper,16,虫,142,6,むし・むしへん,(none),会意 Compound Ideographic,dissolve,"""I have created the element """"old camera"""" out of the left side of the kanji: from the subject´s point of view, the light is captured by one mouth (the lens). The photographer is under a big hood, we only see his legs, and he is holding a spike in his right hand, which is the shutter release. Now, at the time the photographer takes the photo, a little insect is flying near the flash. The flash is so powerful that the insect is burnt and dissolves in the air.""","I´ve seen this crazy thing with only one mouth that can dissolve up to 4 nails and an insect at the same time. Sweet! (It´s a venus flytrap, btw).",1123,JLPT.N1 gradeS kanjifreq251-500
施,シ、セ,ほどこ.す,,"alms, apply bandages, admin 1st aid","施設(しせつ): (1) institution; establishment; facility (2) (army) engineer<br>実施(じっし): enforcement; implementation; putting into practice (practise); carrying out; operation; working (e.g. working parameters); enactment<br>施行(しこう): (1) execution; enforcing; carrying out (2) giving alms; giving food to the poor or monks<br>施す(ほどこす): (1) to give (time, money, goods); to donate (2) to do; to perform; to conduct (3) to apply (processing, makeup, etc.); to add (e.g. ornamentation, annotation) (4) to sow; to seed; to scatter (e.g. fertilizer); to sprinkle (5) to spread far and wide",1,S,323,方: direction; person; alternative<br>也: to be (classical),9,方,70,4,ほう・ほうへん・かた・かたへん,(none),形声 Phonetic,alms,"Under their banner, volunteers are requesting alms for scorpion sting victims.",ALMS for the poor cries the beggar under his tattered BANNER. An evil bastard instead drops a SCORPION into his begging bowl.,1124,JLPT.N1 gradeS kanjifreq251-500
旋,セン,,,"rotation, go around",斡旋(あっせん): (1) kind offices; services; through the good offices of; influence (2) intercession; mediation,1,S,1801,方: direction; person; alternative<br>疋: head; counter for animals,11,方,70,4,ほう・ほうへん・かた・かたへん,(none),会意 Compound Ideographic,rotation,"A merry-go-round with a big banner on top and below a veritable zoo of bakelite animals on poles in perpertual rotation accompanied by silly music. Giraffes, elephants, zebras, rhinos...","Don´t confuse with revolve or axis! Think of rotation as a rotation of animals in the zoo - some are on display (in rotation), some are in cages in the back (out of rotation). The ones currently in rotation (on display) are advertised with a large banner.",1125,JLPT.N1 gradeS kanjifreq1501-2000
遊,ユウ、ユ,あそ.ぶ、あそ.ばす,"あす, う",play,"遊び(あそび): (1) playing (2) play (margin between on and off, gap before pressing button or lever has an effect)<br>遊園地(ゆうえんち): amusement park<br>遊ぶ(あそぶ): (1) to play; to enjoy oneself; to have a good time (2) to mess about (with alcohol, gambling, philandery, etc.) (3) to be idle; to do nothing; to be unused (4) to go to (for pleasure or for study) (5) (in baseball) to intentionally throw a ball to lower the batter's concentration<br>遊牧(ゆうぼく): nomadism",3,3,941,斿: to swim; to move freely; to rove<br>辶: walk; walking; road radical variant (no. 162),12,辵,162,7,しんにょう・しんにゅう,(none),形声 Phonetic,play,The BANNER warns that CHILDREN PLAY on the ROAD.,"""There is always a stupid banner talking about children at play near the road. They mean """"drive slowly"""", but it sounds like its slow(stupid) children that are at play.""",1126,JLPT.N3 grade3 kanjifreq751-1000
旅,リョ,たび,,"trip, travel",旅行(りょこう): travel; trip<br>旅(たび): travel; trip; journey<br>旅客(りょかく): passenger (transport)<br>旅館(りょかん): Japanese hotel; inn; ryokan<br>旅券(りょけん): passport,4,3,783,方: direction; person; alternative<br>人: person,10,方,70,4,ほう・ほうへん・かた・かたへん,(none),会意 Compound Ideographic,trip,"""The boat starts to leave on it´s trip across the Atlantic. Underneath a huge banner that spans the width of the ship and says """"Bon Voyage"""", the people wave their rags signalling a safe journey for all on board the Titanic.""","After a long long trip, what once was a proud beautiful banner, we had nothing more than a simple rag remaining.",1127,JLPT.N4 grade3 kanjifreq751-1000 Kanji_Directions_Movement
勿,モチ,"なか.れ, なし",,"not, must not, do not, be not",勿論(もちろん): of course; certainly; naturally<br>勿体ない(もったいない): (1) impious; profane; sacrilegious (2) too good; more than one deserves; unworthy of (3) wasteful,0,S+,,勹: wrapping enclosure; wrapping radical (no. 20)<br>丿: katakana no radical (no. 4)<br>丿: katakana no radical (no. 4),,,,,,(none),,not,This kanji is NOT a piglett.,"""The butcher is standing over the piglet. """"This is a piglet...(cuts of head)...NOT!"""".""",1128,JLPT.N0 ShouldSuspend gradeS+ jinmeiyou
物,ブツ、モツ,もの、もの-,,"thing, object, matter","物指(ものさし): ruler; measure<br>買物(かいもの): shopping; purchased goods<br>贈物(おくりもの): present; gift<br>乗物(のりもの): vehicle<br>飲物(のみもの): drink; beverage<br>人物(じんぶつ): character; personality; person; man; personage; talented man<br>動物(どうぶつ): animal<br>建物(たてもの): building<br>物価(ぶっか): prices of commodities; prices (in general); cost-of-living<br>物語(ものがたり): tale; story; legend<br>物質(ぶっしつ): material; substance<br>植物(しょくぶつ): plant; vegetation<br>生物(せいぶつ): (1) living things; creature (2) biology<br>博物館(はくぶつかん): museum<br>物資(ぶっし): goods; materials<br>貨物(かもつ): (1) cargo; freight (2) money or assets<br>本物(ほんもの): genuine article<br>動物園(どうぶつえん): zoo; zoological gardens<br>食べ物(たべもの): food<br>果物(くだもの): fruit<br>荷物(にもつ): (1) luggage; baggage (2) burden (3) payload (of a packet, cell, etc.)<br>着物(きもの): (1) clothing; clothes (2) kimono (or other trad. Japanese clothing)<br>物理(ぶつり): physics; law of nature<br>物語る(ものがたる): to tell; to indicate<br>穀物(こくもつ): grain; cereal; corn<br>食物(しょくもつ): food; foodstuff<br>名物(めいぶつ): famous product; special product; speciality; specialty<br>産物(さんぶつ): product; result; fruit<br>生き物(いきもの): living thing; animal<br>物事(ものごと): things; everything<br>見物(けんぶつ): sightseeing; sightseer; watching; watcher<br>書物(しょもつ): books<br>品物(しなもの): goods; article; thing<br>作物(さくもつ): produce (e.g. agricultural); crops<br>物体(ぶったい): body; object<br>実物(じつぶつ): real thing; original; actual<br>織物(おりもの): textile; fabric<br>鉱物(こうぶつ): mineral<br>禁物(きんもつ): taboo; forbidden thing<br>物置(ものおき): storage room; storeroom; lumber room<br>偽物(にせもの): spurious article; forgery; counterfeit; imitation; sham<br>編物(あみもの): knitting; knitted material; crochet<br>農産物(のうさんぶつ): agricultural produce<br>物足りない(ものたりない): unsatisfied; unsatisfactory<br>物騒(ぶっそう): dangerous; disturbed; insecure<br>物議(ぶつぎ): public discussion; public criticism; controversy<br>物音(ものおと): sounds<br>忘れ物(わすれもの): lost article; something forgotten<br>獲物(えもの): game; spoils; trophy; prey<br>落とし物(おとしもの): lost property<br>入れ物(いれもの): (1) container; case; receptacle (2) (euph. for) coffin; casket<br>物好き(ものずき): (idle) curiosity<br>瀬戸物(せともの): earthenware; crockery; china<br>物(もの): (1) thing; object (2) the natural thing; a frequently done thing (3) used to express emotional involvement (4) used in giving a reason<br>物凄い(ものすごい): earth-shattering; staggering; to a very great extent; terrible; frightful; horrible<br>私物(しぶつ): private property; personal effects<br>見世物(みせもの): show; exhibition; spectacle<br>干し物(ほしもの): things dried in the sun (esp. clothes, dyed cloth, etc.)<br>作物(さくぶつ): literary work<br>出来物(できもの): tumour; tumor; growth; boil; ulcer; abscess; rash; pimple<br>物(ぶつ): (1) stock; products (2) stolen goods; loot; spoils",4,3,215,牛: cow<br>勿: not; must not; do not; be not,8,牛,93,4,うし,(none),形声 Phonetic,thing,"""The cow´s """"thing"""" is tied in a knot! ouch.""",A cow is not a thing. Its an animal. If you study japanese you know that living beings and things are discerned from each other with the verbs iru and aru.,1129,JLPT.N4 grade3 kanjifreq1-250
易,エキ、イ,やさ.しい、やす.い,,"easy, fortune-telling, ready to, simple, divination",貿易(ぼうえき): trade (foreign)<br>容易(ようい): easy; simple; plain<br>安易(あんい): (1) easy; simple (2) easy-going<br>簡易(かんい): simplicity; convenience; easiness; quasi-<br>交易(こうえき): trade; commerce<br>易しい(やさしい): easy; plain; simple<br>易い(やすい): easy<br>容易い(たやすい): easy; simple; light<br>辟易(へきえき): (1) to wince; to shrink back (2) to be stumped; to be disconcerted (3) to be bored (4) to be fed up,3,5,571,日: day; sun; Japan; counter for days<br>勿: not; must not; do not; be not,8,日,72,4,ひ・ひへん・にち・にちへん,(none),会意 Compound Ideographic,easy,The sun is not an easy place to get to.,"Under the sun, it is easy to untie a knot. Under a pitch-dark sky, it is knot so easy.",1130,JLPT.N3 grade5 kanjifreq501-750
賜,シ,たまわ.る、たま.う、たも.う,,"grant, gift, boon, results",賜る(たまわる): (1) to be given; to be granted; to be honored with; to be honoured with (2) to give; to bestow; to confer; to honor; to honour,1,S,2190,貝: shellfish<br>易: easy; ready to; simple; fortune-telling; divination,15,貝,154,7,かい・かいへん・こがい,(none),形声 Phonetic,grant,A grant is easy money.,"""Do you want free shells from the government? It´s easy with my new book, """"How to Get a Free Grant from the Government!"""" Call today!""",1131,JLPT.N1 gradeS kanjifreq2001-2500
尿,ニョウ,,,urine,尿(にょう): urine<br>屎尿(しにょう): excreta; raw sewage; human waste; night soil,1,S,1672,尸: corpse; remains; flag radical (no. 44)<br>水: water,7,尸,44,3,しかばね・かばね・かばねだれ,(none),象形 Pictographic,urine,"""Animals use their urine to mark their territory. So for them, their body water works as a flag denoting their """"country"""" (why bother? we all know which story you are going to pick).""","Someone is pissing on the American flag, but since the urine is clear it looks like water.",1132,JLPT.N1 gradeS kanjifreq1501-2000 Kanji_Body_Function
尼,ニ,あま,,nun,,1,S,1844,尸: corpse; remains; flag radical (no. 44)<br>匕: spoon; spoon or katakana hi radical (no. 21),5,尸,44,3,しかばね・かばね・かばねだれ,(none),会意 Compound Ideographic,nun,"Red cross nuns sit in a tent under the red cross flag, spooning out food to the hungry.",A nun sits in protests under an American flag.,1133,JLPT.N1 gradeS kanjifreq1501-2000 Kanji_Human.Activities_Religion.Creed
尻,コウ,しり,がみ,"buttocks, hips, butt, rear",尻(しり): (1) buttocks; behind; rump; bottom (2) undersurface; bottom (3) last place; end (4) consequence<br>尻尾(しっぽ): tail (animal),0,S,1692,尸: corpse; remains; flag radical (no. 44)<br>九: nine,5,尸,44,3,しかばね・かばね・かばねだれ,(none),形声 Phonetic,buttocks,The baseball team stick flags in their buttocks and wave them at the opposing team to put them off.,I wonder if this story will be flagged for saying i give her buttocks a score of 9.,1134,JLPT.N0 Kanji_Body_Arm.Leg gradeS kanjifreq1501-2000
泥,デイ、ナイ、デ、ニ,どろ,ひじ,"mud, mire, adhere to, be attached to",泥(どろ): mud<br>泥棒(どろぼう): thief; burglar; robber; theft,2,S,1589,水: water<br>尼: nun,8,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,mud,TV gets weirder and weirder... Now they´re doing mud wrestling shows with nuns splashing around in the water. What will they think of next?,"Water monks live in a den, but water nuns live in the MUD.",1135,JLPT.N2 gradeS kanjifreq1501-2000 Kanji_Nature_Substance
塀,ヘイ、ベイ,,,"fence, also N1103, wall",塀(へい): (1) wall (2) fence,1,S,1991,土: soil; earth; ground; Turkey<br>屏: wall; fence,12,土,32,3,つち・つちへん・どへん,塀,形声 Phonetic,fence,"[fence; wall; (kokuji)] A fence separates one soil from the other. On a large scale, large pieces of soils in the world have a virtual fence called nation. Picture a world map where all countries have their soil with one color, their national flag as the legend and a fence on the borders... don´t you think it looks like a giant puzzle?","""Why the Earth has to be fenced off and flags used to represent each """"country"""" is a puzzle to me - we´re all just monkeys on a big rock spinning round the Sun!""",1136,JLPT.N1 Kanji_Structure.Town.Building gradeS kanjifreq1501-2000
履,リ,は.く,,"footgear, shoes, boots, put on (the feet","履歴(りれき): (1) personal history; background; career (2) log; record (3) hysteresis<br>草履(ぞうり): zori (Japanese footwear sandals)<br>履く(はく): (1) to put on (or wear) lower-body clothing (i.e. pants, skirt, etc.); to put on (or wear) footwear (2) to affix a sword to one's hip (3) to affix a bowstring to a bow",1,S,1619,尸: corpse; remains; flag radical (no. 44)<br>復: restore; return to; revert; resume,15,尸,44,3,しかばね・かばね・かばねだれ,(none),会意 Compound Ideographic,footgear,"NOTE: The most common use is in はく, meaning to put on footgear, rather than actual footgear itself. STORY: You are asleep in camp when you are woken up with news that the FLAG has fallen to the enemy. You quickly PUT ON YOUR FOOTGEAR and run off to RESTORE the FLAG.",You should never use a flag as a shoeshine cloth to restore your footgear.,1137,JLPT.N1 gradeS kanjifreq1501-2000 Kanji_Clothing.Textiles
屋,オク,や,た,"roof, house, shop, dealer, seller",部屋(へや): (1) room (2) stable<br>屋根(やね): roof<br>小屋(こや): hut; cabin; shed; (animal) pen<br>屋上(おくじょう): rooftop<br>屋敷(やしき): residence; estate; grounds; premises; mansion<br>家屋(かおく): house; building<br>屋外(おくがい): outdoors; alfresco<br>問屋(とんや): wholesale store<br>八百屋(やおや): greengrocer<br>大屋(おおや): landlord; landlady<br>床屋(とこや): barbershop; barber<br>店屋(みせや): store; shop<br>屋(や): (1) (something) shop (2) somebody who sells (something) or works as (something) (3) somebody with a (certain) personality trait (4) house (5) roof,4,3,616,尸: corpse; remains; flag radical (no. 44)<br>至: climax; arrive; proceed; reach; attain; result in,9,尸,44,3,しかばね・かばね・かばねだれ,(none),会意 Compound Ideographic,roof,Flag at the climax (highest point) of a castle roof.,"A couple climaxing on the roof, draped in the American flag. The neighbors are mortified and call the landlady...",1138,JLPT.N4 grade3 kanjifreq501-750 Kanji_Structure.Town.Building
